faostat,m49_code,country_name_en,item_code,item,year,yield_kg_ha,yield_kg_ha_flag,production_tonnes,production_tonnes_flag,area_harvested_ha,area_harvested_ha_flag
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",1962,,,0.000000,A,0.000000,A
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",1964,,,0.000000,A,0.000000,A
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",1976,,,0.000000,A,0.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1972,,,3495.000000,A,5245.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1982,,,7200.000000,E,10220.000000,A
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1967,,,600.000000,E,600.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1993,,,110.000000,E,130.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1982,,,850.000000,E,1000.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1991,,,111.320000,I,118.000000,I
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2005,,,130.670000,I,170.000000,I
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",2002,,,9082.810000,I,9728.000000,I
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",2022,,,6091.530000,E,13387.000000,E
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1996,,,8000.000000,E,8029.000000,A
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",2023,,,5357.760000,I,5686.000000,I
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",2015,,,5302.650000,I,5782.000000,I
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1994,,,3800.000000,E,4700.000000,E
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1988,,,3500.000000,E,3300.000000,E
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1971,,,24100.000000,A,19300.000000,A
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1986,,,23920.000000,A,17900.000000,A
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1975,,,49900.000000,A,36200.000000,A
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1985,,,11800.000000,E,10000.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",2007,,,5807.710000,I,12183.000000,I
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",1999,,,2200.000000,E,2600.000000,E
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",2020,,,4493.060000,E,3389.000000,I
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2009,,,2216.240000,I,4054.000000,I
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2014,,,1592.350000,I,3747.000000,I
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2001,,,2500.000000,E,3600.000000,E
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1979,,,6114.000000,A,9423.000000,A
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2007,,,126.450000,I,170.000000,I
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1999,,,150.000000,E,170.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1969,,,731.000000,A,771.000000,A
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2021,,,121.630000,E,205.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1989,,,100.000000,A,115.000000,A
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",2011,,,6662.440000,I,11660.000000,I
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1961,,,,M,,M
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1988,,,4600.000000,E,4612.000000,A
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1966,,,,M,,M
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1977,,,,M,,M
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1988,,,3100.000000,E,4000.000000,E
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1974,,,2000.000000,E,3000.000000,E
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1979,,,2400.000000,E,3600.000000,E
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1980,,,4377.000000,A,3340.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1993,,,3935.240000,I,3833.000000,I
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",2017,,,4002.130000,I,4020.000000,I
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1968,,,2748.000000,A,2950.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1992,,,3944.270000,I,3979.000000,I
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",2001,,,4008.930000,I,3953.000000,I
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",2015,,,15613.190000,I,18234.000000,I
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1966,,,19600.000000,E,15800.000000,E
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1962,,,17500.000000,E,14000.000000,E
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",2011,,,17493.660000,I,17869.000000,I
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",2000,,,7809.480000,I,15421.000000,I
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",2020,,,3596.890000,E,7970.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1987,,,11900.000000,E,10000.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",2015,,,3495.410000,I,7985.000000,I
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",1982,,,7765.000000,A,3525.000000,A
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",1972,,,0.000000,A,0.000000,A
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",1995,,,1700.000000,E,1525.000000,I
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1965,,,3300.000000,A,5000.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1984,,,5461.000000,A,8310.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2019,,,1598.540000,E,3803.000000,E
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2023,,,1580.740000,E,3814.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2017,,,121.680000,E,194.000000,I
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1975,,,850.000000,E,1000.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1986,,,260.000000,E,300.000000,E
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1973,,,,M,,M
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1971,,,,M,,M
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1965,,,,M,,M
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",2019,,,5097.860000,I,5515.000000,I
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",2008,,,4517.860000,I,5364.000000,I
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1969,,,2441.000000,A,2800.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1984,,,3348.000000,A,3170.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1973,,,2518.000000,A,2560.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",2012,,,4000.000000,E,4000.000000,E
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",2014,,,4000.000000,E,4000.000000,E
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",2016,,,15306.280000,I,18613.000000,I
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1968,,,22000.000000,E,17700.000000,E
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1970,,,23400.000000,E,18800.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",2001,,,7512.440000,I,14991.000000,I
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",2022,,,4551.460000,E,3378.000000,I
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1973,,,3700.000000,A,5500.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2006,,,2556.000000,I,4104.000000,I
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1974,,,800.000000,E,970.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1973,,,800.000000,E,970.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1968,,,700.000000,E,700.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2015,,,125.020000,I,213.000000,I
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1963,,,,M,,M
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1986,,,4100.000000,E,4100.000000,A
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",2007,,,7648.280000,I,10385.000000,I
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1984,,,2700.000000,E,3800.000000,E
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",2019,,,4007.710000,I,4009.000000,I
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",2002,,,4009.850000,I,3970.000000,I
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",2000,,,4005.730000,I,3931.000000,I
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",2014,,,15929.550000,I,18068.000000,I
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1967,,,10500.000000,X,10000.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1965,,,10000.000000,X,10000.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1988,,,11900.000000,E,10000.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1998,,,8420.190000,I,16289.000000,I
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",2008,,,5532.450000,I,11684.000000,I
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2018,,,1584.290000,E,3804.000000,I
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2012,,,115.000000,E,180.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1970,,,731.000000,A,840.000000,A
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1989,,,10500.000000,E,10589.000000,A
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1980,,,,M,,M
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",2012,,,6000.000000,E,12000.000000,E
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1990,,,3300.000000,E,4300.000000,E
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1965,,,400.000000,A,600.000000,A
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1968,,,400.000000,A,600.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1995,,,3800.000000,E,3600.000000,E
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1965,,,19000.000000,E,15500.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1979,,,11300.000000,E,10000.000000,E
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",2010,,,3835.040000,I,3033.000000,I
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",1985,,,6077.000000,A,3092.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1990,,,9140.000000,A,9940.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2013,,,1900.000000,E,4000.000000,E
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2016,,,1677.970000,E,3746.000000,I
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",2005,,,2701.170000,I,4119.000000,I
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2002,,,137.680000,I,166.000000,I
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1966,,,600.000000,E,600.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2019,,,121.340000,I,201.000000,E
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1975,,,,M,,M
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1962,,,,M,,M
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1996,,,3945.680000,I,4879.000000,I
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",2010,,,4711.960000,I,5475.000000,I
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1999,,,4100.000000,E,5000.000000,E
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",2003,,,4008.870000,I,3981.000000,I
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1988,,,23900.000000,A,19540.000000,A
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1976,,,11000.000000,E,10000.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",2010,,,4990.930000,I,10576.000000,I
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1975,,,10900.000000,E,10000.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",2023,,,3608.710000,E,7959.000000,E
49,192,Cuba,800,"Agave fibres, raw, n.e.c.",1984,,,11700.000000,E,10000.000000,E
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",1966,,,0.000000,A,0.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1967,,,3300.000000,A,5000.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1999,,,2730.000000,A,3710.000000,A
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1997,,,150.000000,E,160.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2023,,,121.600000,E,204.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1983,,,680.000000,E,800.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2014,,,120.000000,E,200.000000,E
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",2023,,,6137.270000,E,13433.000000,E
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",2014,,,6410.310000,I,13649.000000,I
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1976,,,,M,,M
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1967,,,2748.000000,A,3040.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1963,,,2400.000000,A,2910.000000,A
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",2010,,,18055.630000,I,17794.000000,I
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",2018,,,4492.170000,I,3321.000000,I
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2020,,,121.640000,E,202.000000,E
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1974,,,,M,,M
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",2018,,,5130.310000,I,5577.000000,I
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1965,,,2521.000000,A,2720.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1961,,,2200.000000,A,2600.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",2016,,,3997.640000,I,4031.000000,I
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1991,,,3943.150000,I,4115.000000,I
44,170,Colombia,800,"Agave fibres, raw, n.e.c.",1989,,,23980.000000,A,20770.000000,A
58,218,Ecuador,800,"Agave fibres, raw, n.e.c.",2012,,,4000.000000,E,3000.000000,E
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1978,,,5925.000000,A,8950.000000,A
60,222,El Salvador,800,"Agave fibres, raw, n.e.c.",1976,,,5307.000000,A,8706.000000,A
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",2000,,,4122.990000,I,5054.000000,I
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1986,,,3384.000000,A,3200.000000,A
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1972,,,750.000000,E,900.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",2009,,,121.000000,E,175.000000,E
89,320,Guatemala,800,"Agave fibres, raw, n.e.c.",1995,,,140.000000,E,150.000000,E
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",1990,,,11000.000000,E,11200.000000,A
138,484,Mexico,800,"Agave fibres, raw, n.e.c.",2009,,,7000.000000,E,12500.000000,E
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1992,,,3500.000000,E,4500.000000,E
157,558,Nicaragua,800,"Agave fibres, raw, n.e.c.",1966,,,400.000000,A,600.000000,A
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1994,,,3850.000000,E,3650.000000,E
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1989,,,3450.000000,E,3250.000000,E
171,608,Philippines,800,"Agave fibres, raw, n.e.c.",1972,,,2465.000000,A,2650.000000,A
